Latitude,Longitude,Country,City,Population
FLOAT,FLOAT,TEXT,TEXT,INT
51.066667,5.083333,be,tessenderlo,16574
3.174072,-76.259928,co,corinto,16579
42.126324,-1.137158,es,ejea de los caballeros,16586
9.8,38.4,et,gebre guracha,16586
-0.4869444,15.9080556,cg,owando,16590
49.428201,15.223368,cz,pelhrimov,16590
48.266667,10.833333,de,bobingen,16595
21.7352778,-78.7963889,cu,venezuela,16601
51.1,6.15,de,wassenberg,16603
50.233333,7.6,de,boppard,16606
40.156067,-3.616453,es,ciempozuelos,16606
50.816667,10.233333,de,bad salzungen,16610
-18.933333,-54.866667,br,rio verde de mato grosso,16613
49.286688,1.002876,fr,elbeuf,16613
52.25,10.816667,de,konigslutter,16614
-21.2,-46.983333,br,monte santo de minas,16617
52.333333,8.75,de,hille,16620
48.216667,10.1,de,illertissen,16623
51.016667,-4.216667,gb,bideford,16624
59.4280556,25.025,ee,maardu,16630
-5.25,-38.116667,br,tabuleiro do norte,16633
53.366667,-0.016667,gb,louth,16635
-29.25,-51.883333,br,encantado,16637
-3.566667,-41.083333,br,vicosa do ceara,16637
46.510544,6.656071,ch,pully,16640
-10.066667,-38.35,br,jeremoabo,16642
47.525259,7.644511,ch,muttenz,16646
-32.85,-70.966667,cl,llaillay,16646
50.516667,3.583333,be,peruwelz,16647
56.25,-120.833333,ca,fort saint john,16656
-20.933333,-43.916667,br,carandai,16657
47.285604,-2.394031,fr,la baule-escoublac,16658
47.478029,8.302764,ch,baden,16659
-8.4,-35.45,br,amaraji,16660
5.880556,-71.891944,co,paz de ariporo,16666
49.1,10.75,de,gunzenhausen,16666
59.3997222,27.7547222,ee,sillamae,16672
37.385937,-6.052577,es,castilleja de la cuesta,16672
-7.766667,-34.9,br,itapissuma,16674
4.084514,-72.955974,co,puerto lopez,16678
54.1,10.816667,de,neustadt,16680
-20.466667,-45.116667,br,itapecerica,16684
48.772749,5.161085,fr,bar-le-duc,16686
1.6136111,16.0516667,cg,ouesso,16691
5.132778,-74.159771,co,pacho,16698
6.438088,-75.331355,co,barbosa,16707
22.2775,-80.5675,cu,abreus,16711
20.1419444,-77.435,cu,media luna,16713
48.727074,4.591969,fr,vitry-le-francois,16714
50.983333,13.866667,de,heidenau,16719
50.10257,13.728775,cz,rakovnik,16725
-20.95,-44.916667,br,santo antonio do amparo,16730
-17.3,-49.016667,br,piracanjuba,16736
59.3463889,26.3558333,ee,rakvere,16736
42.3397222,42.5991667,ge,tskaltubo,16737
55.766667,-4.1,gb,blantyre,16739
9.257778,-73.81228,co,chimichagua,16746
39.891585,-5.540639,es,navalmoral de la mata,16752
51.466667,4.466667,be,essen,16754
-5.65,-37.8,br,apodi,16757
7.133333,40.7,et,ginir,16760
43.1879,-2.503497,es,ermua,16761
37.391063,-5.719934,es,el viso del alcor,16762
-21.683333,-42.066667,br,itaocara,16763
-12.416667,-41.766667,br,seabra,16765
28.3039,-16.432545,es,guimar,16772
49.765,8.651944,de,seeheim-jugenheim,16776
-3.466667,-44.783333,br,arari,16777
-15.916667,-52.25,br,aragarcas,16781
53.466667,8.65,de,loxstedt,16783
50.983333,8.1,de,hilchenbach,16784
50.748345,2.257656,fr,saint-omer,16785
-9.8,-36.35,br,campo alegre,16786
-22.583333,-47.533333,br,iracemapolis,16796
46.183909,6.101809,ch,onex,16796
50.9,-3.483333,gb,tiverton,16799
47.85,9.016667,de,stockach,16800
48.633333,13.183333,de,vilshofen,16800
54.7655,11.875085,dk,nykobing,16807
50.966667,3.983333,be,lede,16813
17.1561111,-89.0713889,bz,san ignacio,16813
4.95,23.9166667,cf,rafai,16814
50.916667,13.033333,de,frankenberg,16819
47.733333,12.883333,de,bad reichenhall,16823
50.6,12.633333,de,schneeberg,16833
18.95,-69.8,do,sabana grande de boya,16835
48.745175,-0.018062,fr,argentan,16845
48.674594,5.892905,fr,toul,16848
51.05,3.8,be,destelbergen,16853
50.2,5.333333,be,marche-en-famenne,16856
21.235,-77.5263889,cu,sibanicu,16856
43.567522,3.904604,fr,lattes,16857
50.033333,8.116667,de,eltville,16858
50.4,3.783333,be,dour,16861
-4.3333333,-79.55,ec,cariamanga,16862
48.799931,2.332555,fr,arcueil,16869
52.6,8.366667,de,diepholz,16874
41.84843,3.129121,es,palamos,16874
-20.916667,-54.966667,br,sidrolandia,16878
50.716667,-2.433333,gb,dorchester,16879
-22.466667,-42.3,br,silva jardim,16889
43.633331,3.9,fr,castelnau-le-lez,16890
43.420416,-2.724232,es,bermeo,16904
47.4,0.666667,fr,saint-cyr-sur-loire,16907
-11.8,-39.35,br,riachao do jacuipe,16911
-7.583333,-37.55,br,tabira,16926
47.911271,1.864833,fr,saint-jean-de-la-ruelle,16931
51.95,7.016667,de,gescher,16937
33.29565,61.952206,af,kusk,16952
10.7361111,14.6108333,cm,bogo,16952
16.6,-22.9,cv,santa maria,16967
50.883333,4.066667,be,denderleeuw,16969
-21.183333,-43.966667,br,barroso,16975
-12.431389,13.547222,ao,catumbela,16980
-3.6666667,-79.65,ec,pinas,16981
-19.883333,-47.45,br,sacramento,16983
51.2,4.033333,be,stekene,16989
9.898985,-84.00287,cr,san diego,16991
19.8666667,-71.65,do,monte cristi,17001
46.195201,9.02283,ch,bellinzona,17006
48.083333,9.216667,de,sigmaringen,17023
37.209938,-7.402661,es,ayamonte,17026
-6.75,-35.65,br,solanea,17031
48.866667,2.083333,fr,marly-le-roi,17041
47.626044,6.142506,fr,vesoul,17050
50.733333,5.7,be,vise,17054
51.383333,10.133333,de,heilbad heiligenstadt,17056
-29.966667,-51.716667,br,sao jeronimo,17057
-5.75,-39.633333,br,mombaca,17065
46.388848,6.239319,ch,nyon,17071
34.95,70.4,af,nuristan,17072
53.133333,0.35,gb,skegness,17072
45.239695,4.670747,fr,annonay,17082
40.555,44.9536111,am,sevan,17083
37.208244,-3.633508,es,maracena,17085
62.416667,25.95,fi,laukaa,17093
49.901115,16.445046,cz,ceska trebova,17103
-5.600278,-47.933056,br,araguatins,17106
-7.033333,-40.45,br,ipueiras,17111
-8.233333,-35.45,br,cha grande,17117
51.466667,12.616667,de,eilenburg,17120
-2.9,-78.7833333,ec,gualaceo,17122
50.9,4,be,haaltert,17129
44.500371,0.16546,fr,marmande,17143
-11.266667,-37.783333,br,itabaianinha,17149
-23.35,-47.683333,br,ipero,17161
48.610191,7.742446,fr,bischheim,17164
-20.883333,-48.3,br,viradouro,17172
50.166667,12.133333,de,selb,17172
-0.9833333,-77.8166667,ec,tena,17172
-6.666667,-69.866667,br,eirunepe,17175
54.25,12.466667,de,ribnitz-damgarten,17176
63.116667,21.716667,fi,mustasaari,17176
23.1536111,-81.2513889,cu,varadero,17178
-3.516667,-42.533333,br,santa quiteria do maranhao,17180
3.7666667,12.25,cm,akonolinga,17181
-3.3,-45.166667,br,penalva,17186
39.471912,3.15082,es,felanitx,17187
47.916667,11.416667,de,wolfratshausen,17190
8.45,39.283333,et,wonji,17190
-30.533333,-52.516667,br,encruzilhada do sul,17199
50.016667,8.35,de,hochheim,17203
48.116667,11.3,de,gilching,17204
40.569167,48.396476,az,agsu,17209
40.57466,-3.925302,es,torrelodones,17214
48.988126,2.301558,fr,soisy-sous-montmorency,17214
-22.25,-51.333333,br,regente feijo,17219
48.88549,2.404224,fr,le pre-saint-gervais,17220
-6.75,-38.95,br,lavras da mangabeira,17221
50.433333,7.566667,de,bendorf,17224
48.736837,2.400812,fr,villeneuve-le-roi,17229
44.743446,-0.67905,fr,cestas,17230
5.71062,-75.310685,co,sonson,17232
-21.966667,-51.65,br,santo anastacio,17233
47.648212,9.180338,ch,kreuzlingen,17233
47.462147,9.04289,ch,wil,17234
49.533333,6.883333,de,wadern,17236
-10.733333,-40.35,br,pindobacu,17242
48.558334,7.684356,fr,lingolsheim,17242
-2.7,-44.833333,br,sao bento,17245
54.133333,10.616667,de,eutin,17258
37.373014,-5.749515,es,mairena del alcor,17263
47.41694,9.251252,ch,gossau,17268
51,4.3,be,londerzeel,17274
-27.45,-53.933333,br,tres passos,17286
-0.85,-80.1666667,ec,calceta,17286
37.237651,-5.107465,es,osuna,17290
51.333333,4.366667,be,stabroek,17294
51.933333,9.083333,de,blomberg,17295
48.436895,1.463588,fr,luce,17295
65.183333,25.35,fi,haukipudas,17298
39.366667,-0.416667,es,silla,17303
-22.526111,-43.724722,br,mendes,17308
45.903908,6.101226,fr,cran-gevrier,17317
-11.366667,-40.016667,br,capim grosso,17322
-15.116667,-40.1,br,itororo,17325
-7.583333,-35.216667,br,alianca,17329
-20.083333,-51.083333,br,aparecida do taboado,17332
43.149807,6.074247,fr,la crau,17335
50.783333,3.033333,be,wervik,17340
49.102696,6.700636,fr,saint-avold,17340
49.433333,10.95,de,oberasbach,17343
-9.066667,-35.4,br,porto calvo,17347
34.671389,70.209444,af,mehtar lam,17350
10.957561,-72.787693,co,barrancas,17350
-12.183333,-43.216667,br,ibotirama,17354
-34.7,-71.05,cl,chimbarongo,17356
49.366667,7.133333,de,schiffweiler,17356
45.387323,4.290744,fr,firminy,17356
50.35,9.516667,de,schluchtern,17362
49.673611,9.0025,de,michelstadt,17363
2.15,28,cd,wamba,17371
51,4.133333,be,lebbeke,17372
-8.016667,-35.283333,br,gloria do goita,17374
41.7666667,26.2,bg,svilengrad,17378
47.766667,11.566667,de,bad tolz,17378
43.255304,-2.019831,es,oria,17378
47.298215,-1.490244,fr,carquefou,17387
6.3166667,19.0666667,cf,dekoa,17390
49.225556,12.663611,de,cham,17393
48.466667,11.933333,de,moosburg,17394
-31.961729,141.459976,au,broken hill,17395
36.736628,-6.437033,es,chipiona,17400
65.966667,29.183333,fi,kuusamo,17401
51.2,4.55,be,ranst,17405
45.628461,-1.0281,fr,royan,17408
48.695722,2.187268,fr,orsay,17418
49.966171,14.060086,cz,beroun,17422
50.361594,3.131128,fr,sin-le-noble,17431
4.17061,-76.166411,co,andalucia,17432
-2.75,-42.833333,br,barreirinhas,17437
-21.3,-46.8,br,guaranesia,17437
50.307349,12.94792,cz,ostrov,17453
0.3333333,-78.2166667,ec,atuntaqui,17456
39.07004,-3.614978,es,daimiel,17466
51.383333,4.466667,be,kalmthout,17485
45.669738,6.387059,fr,albertville,17485
-29.083333,-53.85,br,tupancireta,17488
48.822056,1.986773,fr,les clayes-sous-bois,17491
50.9,7.55,de,numbrecht,17492
50.239486,14.300742,cz,kralupy nad vltavou,17493
49.433333,6.85,de,schmelz,17494
50.25,4.416667,be,walcourt,17501
-21.983333,-49.483333,br,pirajui,17503
-23.6,-51.65,br,jandaia do sul,17507
49.058056,8.248611,de,worth,17507
-30.5,-53.5,br,cacapava do sul,17522
-25.366667,-49.083333,br,quatro barras,17526
8.9,40.783333,et,bedesa,17529
46.539894,6.588096,ch,renens,17530
-7.083333,-35.333333,br,mari,17535
-21.016667,-40.833333,br,itapemirim,17536
48.82538,2.474576,fr,joinville-le-pont,17542
-14.933333,-42.833333,br,espinosa,17549
40.597109,-3.49743,es,algete,17554
51.966667,8.666667,de,oerlinghausen,17555
50.384339,13.267338,cz,kadan,17559
50.447176,3.43076,fr,saint-amand-les-eaux,17568
48.982015,2.200347,fr,montigny-les-cormeilles,17587
49.989638,17.463217,cz,bruntal,17610
10.017035,-84.055565,cr,san isidro,17617
9.977033,-84.007743,cr,san isidro,17617
42.2,25.3333333,bg,cirpan,17622
12.6675,-0.5758333,bf,boulsa,17623
8.874433,-75.620278,co,cienaga de oro,17623
49.755945,16.466791,cz,svitavy,17625
49.025539,17.646646,cz,uhersky brod,17625
57.5,-1.783333,gb,peterhead,17627
-20.833333,-40.716667,br,piuma,17634
48.974455,2.431536,fr,bonneuil,17644
50.85,12.466667,de,meerane,17646
47.295835,-1.553093,fr,la chapelle-sur-erdre,17646
-5.783333,-43.25,br,estreito,17647
-7.066667,-40.383333,br,campos sales,17648
43.6669444,18.9763889,ba,gorazde,17649
50.183333,8.5,de,kronberg,17649
51.216667,4.133333,be,sint-gillis-waas,17658
51.2,7.483333,de,halver,17660
38.096386,-3.777855,es,bailen,17660
-26.6406,-48.6851,br,barra velha,17665
5.152643,-75.036235,co,fresno,17669
43.7,-80.366667,ca,fergus,17673
36.98782,66.82066,af,dawlatabad,17674
-21.933333,-50.716667,br,bastos,17681
7.5833333,18.6333333,cf,kabo,17683
-27.98941,153.336334,au,nerang,17684
50.716667,3.833333,be,lessines,17687
46.843626,-1.874905,fr,challans,17688
43.618096,4.007387,fr,mauguio,17688
-5.833333,-43.833333,br,buriti bravo,17693
18.55,-69.4166667,do,quisqueya,17697
50.9,5.4,be,diepenbeek,17699
13.0666667,-3.0666667,bf,tougan,17702
50.55,7.25,de,sinzig,17708
7.01232,-7.486395,ci,bangolo,17712
-7.916667,-35.333333,br,lagoa do itaenga,17719
6.138333,-75.264167,co,santuario,17722
48.766667,8.933333,de,renningen,17725
-7.883333,-37.116667,br,monteiro,17727
45.885488,6.088313,fr,seynod,17733
6.468382,-73.260224,co,socorro,17752
-21.4833333,27.4833333,bw,tonota,17760
49.638285,-1.566392,fr,tourlaville,17763
51.25,4.95,be,kasterlee,17765
53.533333,-113.916667,ca,spruce grove,17767
43.565663,1.297494,fr,plaisance-du-touch,17770
50.883333,4.533333,be,kortenberg,17774
45.584146,4.772558,fr,givors,17777
51.233333,12.716667,de,grimma,17780
51.716667,9.183333,de,brakel,17782
14.8855556,38.8163889,er,addi ugri,17784
51.183333,2.816667,be,middelkerke,17789
4.2475,9.0047222,cm,idenao,17800
20.9691667,-76.2994444,cu,jobabo,17804
47.230265,8.841838,ch,jona,17806
48.1,11.733333,de,haar,17810
40.586944,46.315833,az,xanlar,17816
-21.083333,-45.083333,br,perdoes,17821
4.883333,38.083333,et,yabelo,17822
-22.766667,-46.15,br,camanducaia,17823
43.137037,-2.075728,es,tolosa,17830
51.605,-3.650833,gb,maesteg,17830
-9.6,-36.25,br,boca da mata,17834
49.826944,8.836111,de,reinheim,17839
42.8525,41.6788889,ge,tkvarcheli,17847
53.133333,8.916667,de,lilienthal,17851
60.816667,23.633333,fi,forssa,17852
3.816667,23.666667,cd,bondo,17858
51.5,7.633333,de,holzwickede,17867
-4.25,-43.95,br,timbiras,17875
5.783333,36.566667,et,bako,17875
53.6,9.816667,de,schenefeld,17887
43.9888889,18.1780556,ba,visoko,17890
49.983333,6.883333,de,wittlich,17902
-23.103333,-46.728056,br,jarinu,17905
49.207668,2.584531,fr,senlis,17910
40.397778,49.898611,az,kesla,17913
42.65,-8.9,es,boiro,17916
48.05,11.616667,de,taufkirchen,17922
47.866667,12,de,bad aibling,17926
21.9469444,-78.4283333,cu,primero de enero,17934
47.366667,-68.333333,ca,edmundston,17937
48.25,12.533333,de,muhldorf,17940
45.77726,4.77481,fr,ecully,17940
-28.783333,-51.6,br,nova prata,17943
52.45,13.783333,de,rudersdorf,17943
49.751667,8.116111,de,alzey,17945
46.839886,-0.489639,fr,bressuire,17952
44.633333,-1.066667,fr,gujan-mestras,17953
-8.75,-35.1,br,tamandare,17954
48.216667,11.466667,de,karlsfeld,17958
36.677775,-5.446004,es,ubrique,17961
50.716667,10.45,de,schmalkalden,17963
49.4606,18.136664,cz,roznov,17964
6.579742,-8.410906,ci,toulepleu,17965
50.75,9.266667,de,alsfeld,17968
42.0769444,20.4219444,al,kukes,17972
44.008367,4.874924,fr,sorgues,17978
13.2166667,-2.35,bf,gourcy,17982
44.35,-78.733333,ca,lindsay,17987
50.75,4.35,be,sint-genesius-rode,17990
-5.7,-35.3,br,extremoz,17992
47.807543,1.057611,fr,vendome,18006
-22.133333,-50.166667,br,pompeia,18015
50.633333,6.033333,be,eupen,18029
-3.2680556,29.6166667,bi,muramvya,18039
47.255924,8.598672,ch,horgen,18055
-4.879167,-66.898056,br,carauari,18059
37.851027,-1.425066,es,alhama de murcia,18060
-17.85,-42.85,br,itamarandiba,18064
-5.116667,-36.633333,br,macau,18070
60.633333,25.316667,fi,mantsala,18074
5.407328,-75.487487,co,salamina,18076
5.9166667,0.9833333,gh,keta,18077
51.116667,9.116667,de,bad wildungen,18078
52.983333,10.083333,de,munster,18090
37.8833333,23.7333333,gr,ellinikon,18094
61.316667,23.75,fi,lempaala,18096
-8.6,-38.566667,br,floresta,18100
43.966667,-78.166667,ca,cobourg,18100
-8.116667,-37.65,br,custodia,18107
51.383333,4.6,be,wuustwezel,18117
-20.916667,-48.633333,br,monte azul paulista,18117
51.266667,14.1,de,kamenz,18122
22.9286111,-82.3886111,cu,bejucal,18123
-22.1,-56.516667,br,bela vista,18127
-21.9666667,28.3333333,bw,bobonong,18136
-21.4166667,25.5833333,bw,letlhakane,18137
-26.366667,-70.05,cl,diego de almagro,18137
10.150311,-73.961397,co,el copey,18137
47.449817,8.594777,ch,kloten,18141
-22.6,-46.916667,br,santo antonio de posse,18149
53.683333,9.666667,de,uetersen,18155
40.8002778,19.9166667,al,kucove,18166
48.805653,2.188642,fr,chaville,18166
27.6166667,89.8666667,bt,punakha,18170
48.842257,2.182317,fr,garches,18170
-29.6,-51.166667,br,ivoti,18172
50.598832,3.09056,fr,ronchin,18177
47.6,-65.65,ca,bathurst,18179
48.778882,2.317807,fr,bourg-la-reine,18179
8.929007,-75.02709,co,san benito abad,18181
39.458333,48.545,az,pushkino,18182
-4.166667,-40.766667,br,guaraciaba do norte,18186
-8.083333,-37.266667,br,sertania,18190
53.033333,14,de,angermunde,18200
38.027933,-1.244291,es,las torres de cotillas,18208
-0.733333,-48.516667,br,soure,18212
-7.466667,-37.266667,br,sao jose do egito,18219
-38.195278,146.541504,au,traralgon,18226
-20.616667,-49.616667,br,tanabi,18228
51.316667,3.133333,be,blankenberge,18230
50.45,4.233333,be,morlanwelz,18233
-22.9,-53.166667,br,loanda,18233
10.09748,-83.506588,cr,siquirres,18235
42.283333,-8.75,es,moana,18244
46.675351,5.55575,fr,lons-le-saunier,18245
51.216667,4.333333,be,zwijndrecht,18249
48.810737,2.573626,fr,le plessis-trevise,18254
-24.511926,-48.844671,br,apiai,18260
-20.2,-48.05,br,miguelopolis,18262
-20.433333,-47.833333,br,guara,18263
-5.7,-44.366667,br,sao domingos do maranhao,18275
47.883333,12.65,de,traunstein,18275
52.9,8.433333,de,wildeshausen,18276
41.633611,46.643333,az,zaqatala,18277
-27.783333,-54.233333,br,tres de maio,18278
37.261589,-6.51691,es,almonte,18280
51.133333,7.583333,de,kierspe,18281
20.5819444,-75.2413889,cu,sagua de tanamo,18282
50.410379,2.830534,fr,avion,18305
52.4,13.25,de,kleinmachnow,18306
38.999149,-3.369911,es,manzanares,18306
48.995532,1.740814,fr,limay,18306
49.366667,7.05,de,illingen,18312
36.184704,-5.489539,es,los barrios,18314
36.83181,-2.642391,es,vicar,18315
-10.6,-38.383333,br,cicero dantas,18317
37.329,-5.416815,es,marchena,18319
-37.033333,-72.4,cl,cabrero,18327
50.416667,9,de,nidda,18335
51.783333,-3.2,gb,ebbw vale,18345
-17.75,-62.9833333,bo,cotoca,18349
50.233333,11.316667,de,kronach,18349
-1.05,-80.6666667,ec,montecristi,18351
48.816667,9.116667,de,korntal-munchingen,18358
50.005,12.081111,de,marktredwitz,18359
-27.0546,-49.516,br,ibirama,18360
47.666667,9.6,de,tettnang,18365
-20.983333,-47.666667,br,brodowski,18366
-4.953889,-37.132222,br,areia branca,18372
48.166667,12.833333,de,burghausen,18376
-10.733333,-37.816667,br,simao dias,18386
52.416667,-4.066667,gb,aberystwyth,18392
53.633333,10.683333,de,molln,18396
50.492985,2.96826,fr,carvin,18397
43.721624,7.112324,fr,vence,18399
49.4,6.966667,de,eppelborn,18400
49.216667,1.166667,fr,louviers,18401
23.1538889,-81.9236111,cu,santa cruz del norte,18403
50.55,12.783333,de,schwarzenberg,18406
20.255,-76.5386111,cu,guisa,18408
48.983333,2.616667,fr,mitry-mory,18409
-27.683333,-48.766667,br,santo amaro da imperatriz,18420
-3.433333,-39.116667,br,paraipaba,18424
-25.416667,-52.416667,br,laranjeiras do sul,18425
48.45,9.233333,de,pfullingen,18426
-19.483333,-46.533333,br,ibia,18428
50.9,7.866667,de,freudenberg,18440
48.859523,2.502783,fr,neuilly-plaisance,18446
42.522226,-7.514324,es,monforte de lemos,18451
48.259323,7.454285,fr,selestat,18457
37.83399,-0.791974,es,san pedro del pinatar,18460
54.583333,-7.25,gb,omagh,18463
51.35,9.466667,de,vellmar,18464
-10.707273,22.22466,ao,luau,18465
38.123647,-0.877392,es,callosa de segura,18465
51.166667,7.966667,de,finnentrop,18466
-22.283333,-46.616667,br,jacutinga,18470
-19.233333,-42.466667,br,belo oriente,18471
43.264057,-1.978942,es,hernani,18482
48.316667,11.666667,de,neufahrn,18487
-22.183333,-51.2,br,martinopolis,18488
47.85,12.066667,de,kolbermoor,18488
-22.466667,-47.516667,br,santa gertrudes,18490
50.433333,3.85,be,quaregnon,18491
50.933333,4.333333,be,meise,18497
44.159897,4.617757,fr,bagnols-sur-ceze,18497
-19.15,-51.75,br,cassilandia,18498
51.116667,12.5,de,borna,18504
47.470495,8.31636,ch,wettingen,18509
47.811248,7.6285,de,mullheim,18518
48.714893,2.316378,fr,chilly-mazarin,18523
51.4,4.766667,be,hoogstraten,18524
51.116667,13.916667,de,radeberg,18529
36.750498,-3.873931,es,nerja,18536
-22.783333,-50.2,br,palmital,18540
48.7,10.8,de,donauworth,18550
52.233333,9.85,de,sarstedt,18555
45.892557,3.113549,fr,riom,18557
-3.9833333,-79.35,ec,catamayo,18565
-30.666667,-51.383333,br,tapes,18570
50.3,7.616667,de,lahnstein,18572
38.599844,-0.050217,es,altea,18588
-28.966667,-51.066667,br,sao marcos,18591
-17.716667,-48.15,br,ipameri,18607
49.516667,-115.766667,ca,cranbrook,18610
-10.233333,-37.416667,br,nossa senhora da gloria,18613
43.598726,7.004343,fr,mougins,18615
41.353534,-1.643184,es,calatayud,18623
-25.426111,-50.003333,br,palmeira,18630
50.583333,12.7,de,aue,18630
10.9491667,-4.9341667,bf,orodara,18635
48.233333,8.383333,de,schramberg,18637
36.277194,-6.088497,es,conil,18644
44.956009,4.910227,fr,bourg-les-valence,18645
-24.766667,-51.733333,br,pitanga,18652
48.744795,2.48705,fr,limeil-brevannes,18658
39.37417,49.247224,az,neftcala,18661
39.758934,46.749187,az,susa,18663
46.908792,6.35917,fr,pontarlier,18665
40.8005556,22.0472222,gr,edessa,18669
50.75,6.483333,de,kreuzau,18670
18.4666667,-71.4166667,do,neiba,18675
53.616667,8.6,de,langen,18685
10.491944,-75.129167,co,repelon,18686
-22.283333,-48.116667,br,brotas,18690
52.2,9.466667,de,bad munder,18692
48.95,-57.933333,ca,corner brook,18693
41.7836111,19.6436111,al,lezhe,18695
10.605278,-72.98,co,villanueva,18700
47.783333,10.616667,de,marktoberdorf,18701
-9.15,-35.516667,br,matriz de camaragibe,18705
49.010676,2.040282,fr,jouy-le-moutier,18705
-18.783333,-40.983333,br,mantena,18715
48.633333,12.5,de,dingolfing,18733
51.633333,13.716667,de,finsterwalde,18733
6.699027,-72.732327,co,malaga,18740
47.550744,7.535994,ch,allschwil,18745
49.468611,8.166389,de,bad durkheim,18751
42.5,24.1833333,bg,panagjuriste,18755
41.4636111,44.8108333,ge,marneuli,18757
-15.283333,-49.583333,br,ceres,18760
37.658961,-5.52751,es,lora del rio,18761
-21.25,-63.5,bo,villamontes,18762
20.0430556,-77.5827778,cu,niquero,18771
51.833333,6.7,de,rhede,18774
-38.733333,-72.95,cl,nueva imperial,18777
40.3016667,44.3591667,am,ashtarak,18779
49.266667,6.783333,de,wadgassen,18787
55.441121,11.809437,dk,ringsted,18794
5.2,-1.0666667,gh,saltpond,18794
7.489707,-74.869189,co,zaragoza,18795
37.372807,-6.04589,es,tomares,18796
49.3,6.816667,de,schwalbach,18801
51.083333,3.45,be,aalter,18802
49.3,7.066667,de,sulzbach,18802
-22.483333,-46.65,br,aguas de lindoia,18806
-13.316667,-50.216667,br,sao miguel do araguaia,18810
44.116667,-79.566667,ca,bradford,18811
37.299324,-3.13922,es,guadix,18814
-20.516667,-55.8,br,anastacio,18817
-7.016667,-35.85,br,esperanca,18817
43.35,26.2333333,bg,popovo,18836
-21.8,-54.55,br,rio brilhante,18837
-20.016667,-45.966667,br,bambui,18840
6.315197,-76.134201,co,urrao,18846
37.262727,-5.545297,es,arahal,18847
-3.933333,-41.7,br,piracuruca,18852
45.77559,3.063097,fr,chamalieres,18853
-12.15,17.283333,ao,catabola,18858
-11.783333,-37.95,br,esplanada,18859
-19.666667,-44.9,br,pitangui,18859
-6.383333,-35.133333,br,canguaretama,18873
51.566667,13,de,torgau,18883
56.116667,-3.8,gb,alloa,18885
-15.55,-39.283333,br,mascote,18899
55.842331,12.433477,dk,birkerod,18901
41.093333,45.366111,az,qazax,18904
-25.8804,-48.571,br,guaratuba,18906
46.064816,6.588355,fr,cluses,18907
-9.516667,-36.033333,br,atalaia,18908
40.0138889,44.4858333,am,masis,18911
-21.233333,-45.25,br,nepomuceno,18911
43.117835,5.800065,fr,sanary-sur-mer,18928
51.066667,3.1,be,torhout,18933
49.387222,8.374722,de,schifferstadt,18933
42.002284,2.28476,es,manlleu,18944
47.733333,-3.433333,fr,ploemeur,18944
6.0833333,10.1,cm,bafut,18946
51.5,13.8,de,lauchhammer,18948
47.913029,1.977047,fr,saint-jean-de-braye,18949
5.42164,-75.703177,co,riosucio,18950
51.6,7.766667,de,bonen,18950
52.316667,9.75,de,hemmingen,18956
-1.2,-46.116667,br,viseu,18958
42.9,-8.633333,es,ames,18960
7.266667,36.25,et,bonga,18976
48.8,9.066667,de,gerlingen,18977
47.683333,13.1,at,hallein,18980
53.483333,9.133333,de,bremervorde,18983
-29.583333,-51.383333,br,sao sebastiao do cai,19013
48.566667,10.483333,de,dillingen,19013
47.215077,-1.721712,fr,coueron,19016
40.392826,-3.481941,es,mejorada del campo,19019
50.670426,3.133819,fr,wasquehal,19030
49.158146,5.388608,fr,verdun,19048
45.612505,5.145577,fr,villefontaine,19076
6.4666667,-2.3333333,gh,bibiani,19076
50.083333,9.066667,de,alzenau,19083
-22.483333,-42.2,br,casimiro de abreu,19087
-3.6858333,13.3458333,cg,sibiti,19089
-8.616667,-35.95,br,cupira,19096
10.215878,-83.786609,cr,guapiles,19097
-15.933333,-50.133333,br,goias,19098
-7.333333,-35.333333,br,itabaiana,19101
-22.627778,-43.901944,br,pirai,19105
-29.3,-51.5,br,carlos barbosa,19106
-23.816667,-47.7,br,pilar do sul,19107
48.233333,9.883333,de,laupheim,19111
51.183333,3.566667,be,eeklo,19116
-19.5,-41.066667,br,aimores,19133
40.710754,0.578086,es,amposta,19140
-14.661639,17.688224,ao,menongue,19141
53.433333,11.85,de,parchim,19146
-12.016667,17.483333,ao,camacupa,19150
-19.3,-44.416667,br,paraopeba,19151
28.031968,-15.50425,es,santa brigida,19158
42.0333333,24.3,bg,pestera,19161
53.833333,9.966667,de,kaltenkirchen,19161
50.55,6.766667,de,bad munstereifel,19166
12.0655556,-1.3375,bf,kombissiri,19180
48.2,11.366667,de,grobenzell,19181
-30.166667,-53.566667,br,sao sepe,19182
49.271579,2.470741,fr,nogent-sur-oise,19184
52.6,12.883333,de,nauen,19203
22.3408333,-80.5572222,cu,rodas,19212
50.9,4.666667,be,herent,19218
63.65,22.683333,fi,pietarsaari,19238
48.066667,11.683333,de,ottobrunn,19254
50.066667,8.8,de,heusenstamm,19257
11.183333,40.016667,et,bati,19263
-20.772289,117.146477,au,roebourne,19264
37.700239,-5.281208,es,palma del rio,19265
2.393406,-75.892319,co,la plata,19276
49.523889,9.323056,de,buchen,19276
48.15,11.35,de,puchheim,19278
-14.816667,-57.333333,br,nova olimpia,19283
-19.516667,-41.016667,br,baixo guandu,19292
51,3.316667,be,tielt,19299
49.207366,17.523862,cz,otrokovice,19303
